Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,Latitude,Longitude,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
194726,2/1/2024,BF1555,Other,Male,27,Pittsburgh,"40,44062","-79,99589",No,23,0,23,4,92,4,Premium quality as usual.
143807,27/1/2024,BF1548,Clothing,Male,33,Miami,"25,761681","-80,191788",No,65,0,65,1,65,4,Discount deals was greatly appreciated.
127188,15/5/2024,BF1548,Clothing,Male,35,New Jersey,"39,833851","-74,871826",No,65,0,65,1,65,5,Incredible detailing was clearly evident.
132632,26/5/2024,BF1545,Other,Female,21,Detroit,"42,33143","-83,04575",No,10,0,10,1,10,2,Low quality products are a usual here these days.
146182,25/7/2024,BF1543,Clothing,Male,19,Pittsburgh,"40,44062","-79,99589",No,100,0,100,1,100,1,The product had poor quality.
164340,9/5/2024,BF1551,Ornaments,Male,31,Miami,"25,761681","-80,191788",No,15,0,15,1,15,5,The delivery team handled the product with care.
186761,24/2/2024,BF1550,Clothing,Male,23,New York,"40,73061","-73,935242",No,97,0,97,2,194,4,Premium quality as usual.
169817,10/6/2024,BF1547,Ornaments,Female,25,Sacramento,"38,58157","-121,4944",No,32,0,32,3,96,5,The product had excellent quality.
164696,10/4/2024,BF1550,Clothing,Male,31,London,"51,509865","-0,118092",Yes,97,40,137,3,411,5,The product had excellent quality.
186176,23/9/2024,BF1543,Clothing,Male,24,Portland,"45,5234","-122,67621",No,100,0,100,1,100,1,Never buying from here again.
167641,6/9/2024,BF1550,Clothing,Female,29,Miami,"25,761681","-80,191788",No,97,0,97,1,97,4,The product was affordable here compared to other brands.
150123,10/4/2024,BF1548,Clothing,Male,31,San Antonio,"29,424349","-98,491142",No,65,0,65,1,65,5,Exquisite craftsmanship here is absolutely appreciated.
136699,25/4/2024,BF1547,Ornaments,Female,29,Paris,"48,870502","2,304897",Yes,32,50,82,1,82,5,The Product exhibits good design.
195900,2/2/2024,BF1548,Clothing,Male,26,London,"51,509865","-0,118092",Yes,65,40,105,2,210,5,Great design is one of the major positives of this product.
130479,7/8/2024,BF1551,Ornaments,Female,29,Sacramento,"38,58157","-121,4944",No,15,0,15,1,15,4,The product was affordable here compared to other brands.
153769,29/4/2024,BF1545,Other,Male,29,Cleveland,"41,505493","-81,68129",No,10,0,10,1,10,5,Incredible detailing was clearly evident.
173296,28/4/2024,BF1548,Clothing,Male,20,Liverpool,"53,400002","-2,983333",Yes,65,40,105,4,420,5,Great design is one of the major positives of this product.
120382,27/2/2024,BF1549,Clothing,Male,25,New York,"40,73061","-73,935242",No,130,0,130,2,260,5,The product had excellent quality.
196203,9/6/2024,BF1544,Other,Male,26,Miami,"25,761681","-80,191788",No,9,0,9,1,9,3,Average product
176172,17/12/2023,BF1553,Ornaments,Male,19,Manchester,"53,48095","-2,23743",Yes,50,40,90,1,90,1,The product had an underwhelming design.
173050,7/7/2024,BF1548,Clothing,Male,33,New Jersey,"39,833851","-74,871826",No,65,0,65,2,130,1,There is clear evidence of subpar detailing.
197328,3/9/2024,BF1544,Other,Female,18,Portland,"45,5234","-122,67621",No,9,0,9,2,18,5,Premium quality as usual.
133788,22/5/2024,BF1552,Ornaments,Male,34,Manchester,"53,48095","-2,23743",Yes,45,40,85,1,85,1,"Unfortunately, the delivery was late."
134932,27/3/2024,BF1545,Other,Male,28,Las Vegas,"36,18811","-115,176468",No,10,0,10,5,50,3,Had slight delays but the product was in good shape.
139330,13/11/2023,BF1548,Clothing,Female,22,New Delhi,"28,6448","77,216721",Yes,65,70,135,2,270,2,The promotion quality does not match the product
159632,1/6/2024,BF1550,Clothing,Female,18,Dublin,"53,35014","-6,266155",Yes,97,40,137,1,137,5,The product was affordable here compared to other brands.
170451,13/3/2024,BF1554,Ornaments,Female,29,Mumbai,"19,07609","72,877426",Yes,20,70,90,1,90,4,The product was delivered quickly.
154062,28/11/2023,BF1551,Ornaments,Male,23,San Antonio,"29,424349","-98,491142",No,15,0,15,1,15,1,Waste of Money.
138215,9/10/2024,BF1551,Ornaments,Female,27,Dublin,"53,35014","-6,266155",Yes,15,40,55,1,55,1,The product had poor quality.
198788,24/10/2024,BF1551,Ornaments,Male,20,Mumbai,"19,07609","72,877426",Yes,15,70,85,1,85,4,Premium quality as usual.
145532,2/9/2024,BF1553,Ornaments,Female,35,Glasgow,"55,860916","-4,251433",Yes,50,40,90,3,270,5,Great design is one of the major positives of this product.
138815,30/3/2024,BF1550,Clothing,Male,25,Mumbai,"19,07609","72,877426",Yes,97,70,167,3,501,2,The product had an underwhelming design.
194770,11/4/2024,BF1548,Clothing,Female,28,San Antonio,"29,424349","-98,491142",No,65,0,65,2,130,3,It was ok.
155756,9/11/2023,BF1548,Clothing,Female,25,San Antonio,"29,424349","-98,491142",No,65,0,65,3,195,3,Not as expected.
137612,20/2/2024,BF1543,Clothing,Male,31,Miami,"25,761681","-80,191788",No,100,0,100,1,100,4,The delivery team handled the product with care.
177533,29/7/2024,BF1545,Other,Male,21,New York,"40,73061","-73,935242",No,10,0,10,3,30,5,Exquisite craftsmanship here is absolutely appreciated.
198801,21/6/2024,BF1548,Clothing,Male,35,Detroit,"42,33143","-83,04575",No,65,0,65,4,260,1,Waste of Money.
143868,17/10/2024,BF1550,Clothing,Male,18,Austin,"30,266666","-97,73333",No,97,0,97,3,291,5,The product was affordable here compared to other brands.
154405,29/3/2024,BF1550,Clothing,Male,30,Memphis,"35,1175","-89,971107",No,97,0,97,1,97,5,The product had excellent quality.
198576,28/5/2024,BF1548,Clothing,Male,27,Memphis,"35,1175","-89,971107",No,65,0,65,1,65,2,The product is not as advertised.
153466,4/12/2023,BF1554,Ornaments,Female,28,Portland,"45,5234","-122,67621",No,20,0,20,1,20,3,Had slight delays but the product was in good shape.
148804,15/7/2024,BF1551,Ornaments,Male,28,Dublin,"53,35014","-6,266155",Yes,15,40,55,1,55,1,Never buying from here again.
179035,11/3/2024,BF1548,Clothing,Female,23,Pittsburgh,"40,44062","-79,99589",No,65,0,65,3,195,4,The delivery team handled the product with care.
121502,22/2/2024,BF1548,Clothing,Male,23,San Francisco,"37,77493","-122,41942",No,65,0,65,1,65,5,The delivery team handled the product with care.
168228,22/2/2024,BF1546,Clothing,Male,27,San Francisco,"37,77493","-122,41942",No,118,0,118,2,236,4,Exquisite craftsmanship here is absolutely appreciated.
128499,14/5/2024,BF1549,Clothing,Male,24,San Antonio,"29,424349","-98,491142",No,130,0,130,1,130,4,Great design is one of the major positives of this product.
143047,14/10/2024,BF1548,Clothing,Female,32,Portland,"45,5234","-122,67621",No,65,0,65,2,130,5,Incredible detailing was clearly evident.
187269,4/11/2024,BF1544,Other,Male,32,Sacramento,"38,58157","-121,4944",No,9,0,9,3,27,3,The handling was questionable but incurred only minute damages.
137194,17/7/2024,BF1543,Clothing,Male,34,Sacramento,"38,58157","-121,4944",No,100,0,100,1,100,4,Discount deals was greatly appreciated.
131146,17/6/2024,BF1544,Other,Female,29,Dublin,"53,35014","-6,266155",Yes,9,40,49,4,196,1,Never buying from here again.
124029,27/4/2024,BF1545,Other,Male,25,San Francisco,"37,77493","-122,41942",No,10,0,10,4,40,4,Discount deals was greatly appreciated.
141126,14/6/2024,BF1543,Clothing,Female,27,New York,"40,73061","-73,935242",No,100,0,100,1,100,2,The product is not as advertised.
138750,13/8/2024,BF1551,Ornaments,Male,34,Sacramento,"38,58157","-121,4944",No,15,0,15,1,15,5,The product had excellent quality.
127085,4/6/2024,BF1549,Clothing,Male,18,Cardiff,"51,481583","-3,17909",Yes,130,40,170,1,170,2,The promotion quality does not match the product
137965,16/7/2024,BF1543,Clothing,Female,29,Toronto,"43,65107","-79,347015",Yes,100,25,125,2,250,3,Nothing too special.
178229,19/1/2024,BF1546,Clothing,Male,35,Portland,"45,5234","-122,67621",No,118,0,118,2,236,4,The product was affordable here compared to other brands.
155749,12/7/2024,BF1548,Clothing,Male,32,New York,"40,73061","-73,935242",No,65,0,65,4,260,1,The product had poor quality.
198301,14/1/2024,BF1546,Clothing,Female,21,Manchester,"53,48095","-2,23743",Yes,118,40,158,2,316,4,Exquisite craftsmanship here is absolutely appreciated.
180655,24/4/2024,BF1554,Ornaments,Male,31,Montreal,"45,508888","-73,561668",Yes,20,25,45,1,45,5,Discount deals was greatly appreciated.
171111,20/11/2023,BF1551,Ornaments,Male,26,Sacramento,"38,58157","-121,4944",No,15,0,15,5,75,2,The product had poor quality.
196085,14/9/2024,BF1548,Clothing,Male,26,Liverpool,"53,400002","-2,983333",Yes,65,40,105,1,105,4,Premium quality as usual.
157271,13/11/2023,BF1551,Ornaments,Male,31,San Francisco,"37,77493","-122,41942",No,15,0,15,2,30,1,The product had an underwhelming design.
139785,31/1/2024,BF1548,Clothing,Male,21,San Francisco,"37,77493","-122,41942",No,65,0,65,1,65,5,Premium quality as usual.
192522,29/4/2024,BF1547,Ornaments,Male,19,Las Vegas,"36,18811","-115,176468",No,32,0,32,3,96,1,The product had poor quality.
132382,4/5/2024,BF1550,Clothing,Male,24,Detroit,"42,33143","-83,04575",No,97,0,97,1,97,2,There is clear evidence of subpar detailing.
184619,29/9/2024,BF1545,Other,Male,30,New York,"40,73061","-73,935242",No,10,0,10,1,10,4,The product had excellent quality.
186841,2/9/2024,BF1550,Clothing,Female,30,San Antonio,"29,424349","-98,491142",No,97,0,97,3,291,4,Discount deals was greatly appreciated.
144211,25/5/2024,BF1552,Ornaments,Male,34,New Jersey,"39,833851","-74,871826",No,45,0,45,1,45,1,The product had an underwhelming design.
136026,30/7/2024,BF1550,Clothing,Male,20,Manchester,"53,48095","-2,23743",Yes,97,40,137,1,137,4,Great design is one of the major positives of this product.
195030,24/3/2024,BF1550,Clothing,Male,26,Pittsburgh,"40,44062","-79,99589",No,97,0,97,2,194,3,The handling was questionable but incurred only minute damages.
178062,3/8/2024,BF1544,Other,Male,29,Portland,"45,5234","-122,67621",No,9,0,9,1,9,5,The product had excellent quality.
191035,18/4/2024,BF1551,Ornaments,Male,19,New York,"40,73061","-73,935242",No,15,0,15,4,60,1,Never buying from here again.
122577,1/12/2023,BF1550,Clothing,Male,25,New Jersey,"39,833851","-74,871826",No,97,0,97,1,97,4,The product was delivered quickly.
157865,11/2/2024,BF1544,Other,Male,29,Pittsburgh,"40,44062","-79,99589",No,9,0,9,1,9,4,Exquisite craftsmanship here is absolutely appreciated.
187946,27/9/2024,BF1544,Other,Male,30,Liverpool,"53,400002","-2,983333",Yes,9,40,49,4,196,2,The product had poor quality.
143812,30/7/2024,BF1549,Clothing,Male,28,Sydney,"-33,865143","151,2099",Yes,130,100,230,3,690,5,Incredible detailing was clearly evident.
192644,15/9/2024,BF1550,Clothing,Male,18,Cleveland,"41,505493","-81,68129",No,97,0,97,1,97,1,Clear delays in delivery.
155643,1/12/2023,BF1550,Clothing,Male,18,New York,"40,73061","-73,935242",No,97,0,97,1,97,4,The delivery team handled the product with care.
158042,9/8/2024,BF1554,Ornaments,Female,25,Miami,"25,761681","-80,191788",No,20,0,20,2,40,5,Discount deals was greatly appreciated.
132130,28/8/2024,BF1543,Clothing,Male,29,Las Vegas,"36,18811","-115,176468",No,100,0,100,1,100,1,"Unfortunately, the delivery was late."
182330,27/11/2023,BF1548,Clothing,Male,20,Portland,"45,5234","-122,67621",No,65,0,65,1,65,4,Premium quality as usual.
182654,21/4/2024,BF1551,Ornaments,Male,35,Sydney,"-33,865143","151,2099",Yes,15,100,115,1,115,4,The delivery team handled the product with care.
174349,25/12/2023,BF1547,Ornaments,Male,25,Miami,"25,761681","-80,191788",No,32,0,32,1,32,4,The product was affordable here compared to other brands.
199525,8/8/2024,BF1551,Ornaments,Male,33,Sacramento,"38,58157","-121,4944",No,15,0,15,1,15,5,Discount deals was greatly appreciated.
175234,15/2/2024,BF1543,Clothing,Male,35,Detroit,"42,33143","-83,04575",No,100,0,100,1,100,5,The product was delivered quickly.
158761,26/11/2023,BF1548,Clothing,Male,33,San Francisco,"37,77493","-122,41942",No,65,0,65,2,130,5,Lack of delivery delays is greatly appreciated.
162756,14/11/2023,BF1551,Ornaments,Male,32,Miami,"25,761681","-80,191788",No,15,0,15,1,15,2,Low quality products are a usual here these days.
170563,9/12/2023,BF1548,Clothing,Female,29,Liverpool,"53,400002","-2,983333",Yes,65,40,105,3,315,5,The product was delivered quickly.
160682,4/2/2024,BF1548,Clothing,Male,31,Portland,"45,5234","-122,67621",No,65,0,65,1,65,4,The product was affordable here compared to other brands.
153049,9/6/2024,BF1545,Other,Male,27,Portland,"45,5234","-122,67621",No,10,0,10,2,20,3,Not as expected.
188056,28/5/2024,BF1544,Other,Male,33,Paris,"48,870502","2,304897",Yes,9,50,59,1,59,5,Lack of delivery delays is greatly appreciated.
185981,1/7/2024,BF1551,Ornaments,Male,33,San Francisco,"37,77493","-122,41942",No,15,0,15,5,75,5,The Product exhibits good design.
186251,15/3/2024,BF1545,Other,Male,27,San Antonio,"29,424349","-98,491142",No,10,0,10,4,40,4,Discount deals was greatly appreciated.
161739,11/4/2024,BF1555,Other,Female,35,Sacramento,"38,58157","-121,4944",No,23,0,23,2,46,1,The product had an underwhelming design.
198971,20/10/2024,BF1543,Clothing,Female,34,Cleveland,"41,505493","-81,68129",No,100,0,100,4,400,2,Careless handling by the delivery team.
161855,23/5/2024,BF1553,Ornaments,Male,26,Glasgow,"55,860916","-4,251433",Yes,50,40,90,1,90,4,The product was delivered quickly.
178682,22/11/2023,BF1543,Clothing,Male,24,Montreal,"45,508888","-73,561668",Yes,100,25,125,1,125,5,Premium quality as usual.
163322,6/3/2024,BF1548,Clothing,Male,29,Detroit,"42,33143","-83,04575",No,65,0,65,1,65,4,Great design is one of the major positives of this product.
155929,8/1/2024,BF1550,Clothing,Female,23,Cleveland,"41,505493","-81,68129",No,97,0,97,1,97,5,The product was affordable here compared to other brands.
133771,10/3/2024,BF1545,Other,Male,29,Austin,"30,266666","-97,73333",No,10,0,10,1,10,4,The product had excellent quality.
189949,10/4/2024,BF1548,Clothing,Male,28,Glasgow,"55,860916","-4,251433",Yes,65,40,105,3,315,2,Clear delays in delivery.
122556,22/9/2024,BF1544,Other,Female,33,New Jersey,"39,833851","-74,871826",No,9,0,9,1,9,5,Great design is one of the major positives of this product.
132107,10/10/2024,BF1546,Clothing,Male,29,Detroit,"42,33143","-83,04575",No,118,0,118,1,118,1,Never buying from here again.
169978,8/5/2024,BF1547,Ornaments,Male,32,San Francisco,"37,77493","-122,41942",No,32,0,32,5,160,3,Nothing too special.
155119,1/9/2024,BF1546,Clothing,Female,19,Sacramento,"38,58157","-121,4944",No,118,0,118,2,236,4,Exquisite craftsmanship here is absolutely appreciated.
128410,21/5/2024,BF1551,Ornaments,Male,20,Miami,"25,761681","-80,191788",No,15,0,15,1,15,5,The product had excellent quality.
126516,2/6/2024,BF1550,Clothing,Female,21,San Antonio,"29,424349","-98,491142",No,97,0,97,4,388,3,Had slight delays but the product was in good shape.
121943,19/10/2024,BF1546,Clothing,Male,32,Paris,"48,870502","2,304897",Yes,118,50,168,1,168,5,The product was delivered quickly.
135401,28/2/2024,BF1548,Clothing,Female,32,San Antonio,"29,424349","-98,491142",No,65,0,65,1,65,3,The handling was questionable but incurred only minute damages.
194132,17/7/2024,BF1548,Clothing,Male,24,San Francisco,"37,77493","-122,41942",No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.
129782,27/3/2024,BF1548,Clothing,Female,24,Austin,"30,266666","-97,73333",No,65,0,65,1,65,5,The product was delivered quickly.
171064,6/4/2024,BF1554,Ornaments,Male,29,Manchester,"53,48095","-2,23743",Yes,20,40,60,1,60,2,There is clear evidence of subpar detailing.
199699,9/11/2023,BF1543,Clothing,Male,33,Memphis,"35,1175","-89,971107",No,100,0,100,1,100,3,The handling was questionable but incurred only minute damages.
135817,3/5/2024,BF1547,Ornaments,Female,34,New Delhi,"28,6448","77,216721",Yes,32,70,102,2,204,4,Discount deals was greatly appreciated.
145592,25/5/2024,BF1546,Clothing,Male,35,Dublin,"53,35014","-6,266155",Yes,118,40,158,2,316,3,Nothing too special.
165025,22/7/2024,BF1546,Clothing,Female,27,London,"51,509865","-0,118092",Yes,118,40,158,1,158,4,The product was delivered quickly.
122979,9/11/2023,BF1546,Clothing,Female,27,Detroit,"42,33143","-83,04575",No,118,0,118,1,118,4,Premium quality as usual.
143806,1/5/2024,BF1545,Other,Male,21,Memphis,"35,1175","-89,971107",No,10,0,10,1,10,5,The product had excellent quality.
168314,27/12/2023,BF1544,Other,Male,28,Dublin,"53,35014","-6,266155",Yes,9,40,49,2,98,3,Not as expected.
130709,17/12/2023,BF1546,Clothing,Male,22,Paris,"48,870502","2,304897",Yes,118,50,168,1,168,4,The product was delivered quickly.
159774,24/1/2024,BF1547,Ornaments,Male,22,New Jersey,"39,833851","-74,871826",No,32,0,32,1,32,4,Premium quality as usual.
188514,7/1/2024,BF1555,Other,Male,32,Las Vegas,"36,18811","-115,176468",No,23,0,23,4,92,5,Great design is one of the major positives of this product.
158407,30/3/2024,BF1545,Other,Male,32,Mumbai,"19,07609","72,877426",Yes,10,70,80,1,80,4,The product was delivered quickly.
167387,27/7/2024,BF1550,Clothing,Male,20,Pittsburgh,"40,44062","-79,99589",No,97,0,97,1,97,5,The delivery team handled the product with care.
180658,23/9/2024,BF1551,Ornaments,Male,34,San Francisco,"37,77493","-122,41942",No,15,0,15,1,15,3,Not as expected.
123096,19/11/2023,BF1548,Clothing,Male,27,Sacramento,"38,58157","-121,4944",No,65,0,65,1,65,3,It was ok.
136491,26/4/2024,BF1548,Clothing,Male,34,Cleveland,"41,505493","-81,68129",No,65,0,65,1,65,5,The Product exhibits good design.
129608,16/11/2023,BF1552,Ornaments,Male,20,Cleveland,"41,505493","-81,68129",No,45,0,45,2,90,4,Discount deals was greatly appreciated.
184834,23/9/2024,BF1550,Clothing,Female,27,Cardiff,"51,481583","-3,17909",Yes,97,40,137,1,137,5,Great design is one of the major positives of this product.
159221,20/1/2024,BF1554,Ornaments,Male,32,Pittsburgh,"40,44062","-79,99589",No,20,0,20,1,20,2,The product is not as advertised.
172102,15/11/2023,BF1545,Other,Male,22,Miami,"25,761681","-80,191788",No,10,0,10,1,10,4,Incredible detailing was clearly evident.
166111,6/10/2024,BF1545,Other,Male,22,San Antonio,"29,424349","-98,491142",No,10,0,10,1,10,2,The product is not as advertised.
189897,27/11/2023,BF1545,Other,Male,22,San Antonio,"29,424349","-98,491142",No,10,0,10,1,10,5,The Product exhibits good design.
167818,5/7/2024,BF1544,Other,Male,26,Portland,"45,5234","-122,67621",No,9,0,9,1,9,1,The product had poor quality.
180728,17/4/2024,BF1547,Ornaments,Female,20,Austin,"30,266666","-97,73333",No,32,0,32,1,32,5,Exquisite craftsmanship here is absolutely appreciated.
169153,19/5/2024,BF1548,Clothing,Male,32,Cleveland,"41,505493","-81,68129",No,65,0,65,1,65,5,Discount deals was greatly appreciated.
193688,1/9/2024,BF1549,Clothing,Male,34,New Jersey,"39,833851","-74,871826",No,130,0,130,4,520,2,Clear delays in delivery.
159932,1/7/2024,BF1548,Clothing,Female,21,Cleveland,"41,505493","-81,68129",No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.
179790,24/11/2023,BF1549,Clothing,Male,20,Sydney,"-33,865143","151,2099",Yes,130,100,230,2,460,4,Great design is one of the major positives of this product.
136851,22/4/2024,BF1550,Clothing,Female,35,Memphis,"35,1175","-89,971107",No,97,0,97,1,97,1,There is clear evidence of subpar detailing.
150583,9/8/2024,BF1544,Other,Male,21,San Antonio,"29,424349","-98,491142",No,9,0,9,1,9,4,Exquisite craftsmanship here is absolutely appreciated.
199255,31/12/2023,BF1548,Clothing,Male,32,Portland,"45,5234","-122,67621",No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.
153033,1/6/2024,BF1550,Clothing,Female,27,Toronto,"43,65107","-79,347015",Yes,97,25,122,2,244,3,Nothing too special.
190812,1/11/2024,BF1550,Clothing,Male,29,New York,"40,73061","-73,935242",No,97,0,97,1,97,1,The product had an underwhelming design.
170505,14/3/2024,BF1548,Clothing,Male,33,Portland,"45,5234","-122,67621",No,65,0,65,3,195,5,Incredible detailing was clearly evident.
165665,19/5/2024,BF1550,Clothing,Male,23,Miami,"25,761681","-80,191788",No,97,0,97,1,97,3,Had slight delays but the product was in good shape.
126153,1/6/2024,BF1551,Ornaments,Female,25,New York,"40,73061","-73,935242",No,15,0,15,2,30,5,The delivery team handled the product with care.
177291,18/3/2024,BF1546,Clothing,Female,33,Las Vegas,"36,18811","-115,176468",No,118,0,118,2,236,5,The product was affordable here compared to other brands.
134174,4/6/2024,BF1545,Other,Male,34,Cardiff,"51,481583","-3,17909",Yes,10,40,50,1,50,4,The product had excellent quality.
175618,15/1/2024,BF1548,Clothing,Male,26,Detroit,"42,33143","-83,04575",No,65,0,65,5,325,4,The delivery team handled the product with care.
130202,16/7/2024,BF1548,Clothing,Male,35,New Jersey,"39,833851","-74,871826",No,65,0,65,1,65,5,The product was delivered quickly.
176869,29/9/2024,BF1548,Clothing,Male,25,San Antonio,"29,424349","-98,491142",No,65,0,65,1,65,1,There is clear evidence of subpar detailing.
192962,24/8/2024,BF1545,Other,Male,28,Paris,"48,870502","2,304897",Yes,10,50,60,3,180,5,Great design is one of the major positives of this product.
198231,10/10/2024,BF1552,Ornaments,Male,31,London,"51,509865","-0,118092",Yes,45,40,85,1,85,5,Great design is one of the major positives of this product.
139484,26/1/2024,BF1544,Other,Male,35,New Jersey,"39,833851","-74,871826",No,9,0,9,1,9,4,The product had excellent quality.
169273,30/6/2024,BF1550,Clothing,Female,26,London,"51,509865","-0,118092",Yes,97,40,137,1,137,5,The product had excellent quality.
125053,7/2/2024,BF1543,Clothing,Male,35,Sacramento,"38,58157","-121,4944",No,100,0,100,1,100,4,Great design is one of the major positives of this product.
140157,30/7/2024,BF1551,Ornaments,Male,28,Memphis,"35,1175","-89,971107",No,15,0,15,1,15,4,Premium quality as usual.
164863,23/1/2024,BF1553,Ornaments,Female,21,Cardiff,"51,481583","-3,17909",Yes,50,40,90,1,90,3,It was ok.
153592,5/6/2024,BF1548,Clothing,Male,28,San Francisco,"37,77493","-122,41942",No,65,0,65,1,65,4,The product was delivered quickly.
178442,9/5/2024,BF1543,Clothing,Male,30,Cleveland,"41,505493","-81,68129",No,100,0,100,5,500,4,Discount deals was greatly appreciated.
130927,18/9/2024,BF1544,Other,Male,29,Miami,"25,761681","-80,191788",No,9,0,9,2,18,4,Exquisite craftsmanship here is absolutely appreciated.
153525,29/2/2024,BF1546,Clothing,Female,22,Sydney,"-33,865143","151,2099",Yes,118,100,218,1,218,1,Waste of Money.
179088,22/11/2023,BF1544,Other,Male,35,Sacramento,"38,58157","-121,4944",No,9,0,9,1,9,3,The handling was questionable but incurred only minute damages.
198657,24/7/2024,BF1551,Ornaments,Female,28,San Francisco,"37,77493","-122,41942",No,15,0,15,1,15,4,Incredible detailing was clearly evident.
176605,24/9/2024,BF1543,Clothing,Male,22,New Jersey,"39,833851","-74,871826",No,100,0,100,4,400,2,Clear delays in delivery.
136151,23/1/2024,BF1545,Other,Female,30,Glasgow,"55,860916","-4,251433",Yes,10,40,50,1,50,5,The delivery team handled the product with care.
181704,24/4/2024,BF1548,Clothing,Male,19,Sacramento,"38,58157","-121,4944",No,65,0,65,1,65,5,The product was affordable here compared to other brands.
144762,28/6/2024,BF1550,Clothing,Male,33,London,"51,509865","-0,118092",Yes,97,40,137,1,137,4,Discount deals was greatly appreciated.
131714,3/5/2024,BF1547,Ornaments,Male,19,Detroit,"42,33143","-83,04575",No,32,0,32,1,32,4,The product was affordable here compared to other brands.
148419,4/7/2024,BF1551,Ornaments,Female,18,New Jersey,"39,833851","-74,871826",No,15,0,15,3,45,5,Premium quality as usual.
156603,16/3/2024,BF1551,Ornaments,Male,29,New York,"40,73061","-73,935242",No,15,0,15,2,30,5,The Product exhibits good design.
163200,27/5/2024,BF1551,Ornaments,Male,19,Manchester,"53,48095","-2,23743",Yes,15,40,55,2,110,5,Lack of delivery delays is greatly appreciated.
134986,29/1/2024,BF1543,Clothing,Female,24,Mumbai,"19,07609","72,877426",Yes,100,70,170,2,340,3,Had slight delays but the product was in good shape.
144992,7/1/2024,BF1549,Clothing,Female,20,Miami,"25,761681","-80,191788",No,130,0,130,1,130,3,Expected much better
167530,13/3/2024,BF1544,Other,Male,34,Sacramento,"38,58157","-121,4944",No,9,0,9,2,18,3,Had slight delays but the product was in good shape.
174690,25/8/2024,BF1543,Clothing,Male,34,Pittsburgh,"40,44062","-79,99589",No,100,0,100,1,100,5,Great design is one of the major positives of this product.
128563,11/2/2024,BF1550,Clothing,Female,29,Sydney,"-33,865143","151,2099",Yes,97,100,197,1,197,1,Never buying from here again.
134944,9/4/2024,BF1543,Clothing,Male,34,San Francisco,"37,77493","-122,41942",No,100,0,100,1,100,3,Had slight delays but the product was in good shape.
166601,15/1/2024,BF1543,Clothing,Male,24,Cardiff,"51,481583","-3,17909",Yes,100,40,140,1,140,4,Discount deals was greatly appreciated.
179380,11/11/2023,BF1551,Ornaments,Male,34,New York,"40,73061","-73,935242",No,15,0,15,1,15,1,There is clear evidence of subpar detailing.
164524,2/6/2024,BF1550,Clothing,Male,34,Las Vegas,"36,18811","-115,176468",No,97,0,97,1,97,4,The product was affordable here compared to other brands.
127477,4/8/2024,BF1550,Clothing,Male,25,Pittsburgh,"40,44062","-79,99589",No,97,0,97,1,97,5,The product was delivered quickly.
133261,30/9/2024,BF1548,Clothing,Male,32,San Antonio,"29,424349","-98,491142",No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.
129847,30/12/2023,BF1546,Clothing,Female,26,Pittsburgh,"40,44062","-79,99589",No,118,0,118,4,472,5,The product was delivered quickly.
149542,8/6/2024,BF1548,Clothing,Male,33,Liverpool,"53,400002","-2,983333",Yes,65,40,105,2,210,5,The delivery team handled the product with care.
163020,27/3/2024,BF1545,Other,Male,20,Detroit,"42,33143","-83,04575",No,10,0,10,1,10,4,The Product exhibits good design.
166120,1/11/2024,BF1546,Clothing,Female,20,Liverpool,"53,400002","-2,983333",Yes,118,40,158,1,158,5,The product had excellent quality.
186153,2/5/2024,BF1548,Clothing,Male,33,Memphis,"35,1175","-89,971107",No,65,0,65,1,65,2,Low quality products are a usual here these days.
121099,5/3/2024,BF1552,Ornaments,Female,21,Mumbai,"19,07609","72,877426",Yes,45,70,115,1,115,3,Average product
159269,1/12/2023,BF1554,Ornaments,Male,26,San Antonio,"29,424349","-98,491142",No,20,0,20,1,20,4,Exquisite craftsmanship here is absolutely appreciated.
198994,4/10/2024,BF1548,Clothing,Female,31,Sacramento,"38,58157","-121,4944",No,65,0,65,1,65,5,The delivery team handled the product with care.
189260,3/8/2024,BF1545,Other,Male,28,New Jersey,"39,833851","-74,871826",No,10,0,10,2,20,3,Average product
194101,17/3/2024,BF1544,Other,Female,34,Manchester,"53,48095","-2,23743",Yes,9,40,49,1,49,3,Expected much better
163625,21/5/2024,BF1545,Other,Male,30,San Antonio,"29,424349","-98,491142",No,10,0,10,2,20,4,Exquisite craftsmanship here is absolutely appreciated.
189241,16/1/2024,BF1549,Clothing,Male,32,Las Vegas,"36,18811","-115,176468",No,130,0,130,1,130,1,The product is not as advertised.
133733,14/1/2024,BF1545,Other,Male,26,Sacramento,"38,58157","-121,4944",No,10,0,10,1,10,3,It was ok.
143543,31/10/2024,BF1553,Ornaments,Male,20,Pittsburgh,"40,44062","-79,99589",No,50,0,50,1,50,2,The product had poor quality.
195415,8/6/2024,BF1552,Ornaments,Male,29,Pittsburgh,"40,44062","-79,99589",No,45,0,45,3,135,5,Discount deals was greatly appreciated.
